beta_P3HT	delta_P3HT	beta_P3HTpara	delta_P3HTpara	beta_P3HTperp	delta_P3HTperp	energy_P3HT	beta_pcbm	beta_peg	beta_pmma	beta_ps	beta_si	beta_vac	delta_pcbm	delta_peg	delta_pmma	delta_ps	delta_si	delta_vac	energy_pcbm	energy_pmma	energy_ps	energy_si	energy_vac	energy_peg	energy	beta_pbttt1	delta_pbttt1	energy_pbttt1	beta_pbttt	delta_pbttt	energy_pbttt	beta_pbtttp	delta_pbtttp	energy_pbtttp	beta_n2200	delta_n2200	energy_n2200	energy_p3htpara	energy_p3htperp
8.5544586	0.1531272954520551	0.2136954004770238	0.1531272954520551	0.2079737539242712	0.1531272954520551	0.2165562237534002
8.583068799999999	0.1531272954520551	0.2091374511538595	0.1531272954520551	0.2034510167116982	0.1531272954520551	0.2119806683749401
8.6116791	0.1531272954520551	0.2047209160307749	0.1531272954520551	0.1990749776572717	0.1531272954520551	0.2075438852175265
8.640289299999999	0.1531272954520551	0.2001841534635922	0.1531272954520551	0.1945727124798087	0.1531272954520551	0.202989873955484
8.6688995	0.153127295452055	0.1957875914574375	0.153127295452055	0.1902158670426892	0.153127295452055	0.1985734536648117
8.697509800000001	0.1531272954520551	0.1912661002523097	0.1531272954520551	0.1857281774651568	0.1531272954520551	0.1940350616458861
8.72612	0.1531272954520551	0.1868835138003578	0.1531272954520551	0.1813845481877457	0.1531272954520551	0.1896329966066638
8.754730199999999	0.1531272954520551	0.1823709250141692	0.1531272954520551	0.1769050836045016	0.1531272954520551	0.185103845719003
8.7833405	0.1531272954520551	0.1779958223963788	0.1531272954520551	0.1725681982248704	0.1531272954520551	0.180709634482133
8.811950700000001	0.1531272954520551	0.1734852176003114	0.1531272954520551	0.1680900579475137	0.1531272954520551	0.1761827974267103
8.8405609	0.1531272954520551	0.1691105052356859	0.1531272954520551	0.1637528417206559	0.1531272954520551	0.1717893369932009
8.869171100000001	0.1531272954520551	0.1645942982363596	0.1531272954520551	0.1592684567222818	0.1531272954520551	0.1672572189933985
8.8977814	0.1531272954520551	0.1602121465217862	0.1531272954520551	0.1549230982827138	0.1531272954520551	0.1628566706413224
8.926391600000001	0.153127295452055	0.1556819359007704	0.153127295452055	0.1504240837595057	0.153127295452055	0.1583108619714027
8.9550018	0.1531272954520551	0.1512836100696767	0.1531272954520551	0.1460618660026557	0.1531272954520551	0.1538944821031872
8.9836121	0.153127295452055	0.1467299931363326	0.153127295452055	0.1415388353478255	0.153127295452055	0.1493255720305861
9.012222299999999	0.1531272954520551	0.1423056372355242	0.1531272954520551	0.1371499194285726	0.1531272954520551	0.144883496139
9.0408325	0.153127295452055	0.1377179722561268	0.153127295452055	0.1325922464816569	0.153127295452055	0.1402808351433617
9.0694427	0.1531272954520551	0.1332563293313612	0.1531272954520551	0.1281653920206846	0.1531272954520551	0.1358017979866995
9.098053	0.1531272954520551	0.1286224273655165	0.1531272954520551	0.1235609029232243	0.1531272954520551	0.1311531895866626
9.126663199999999	0.1531272954520551	0.1241104713689386	0.1531272954520551	0.1190830999343062	0.1531272954520551	0.1266241570862548
9.1552734	0.1531272954520551	0.1194161906722123	0.1531272954520551	0.1144176675509209	0.1531272954520551	0.121915452232858
9.183883700000001	0.1531272954520551	0.1148386338693075	0.1531272954520551	0.1098736438668874	0.1531272954520551	0.1173211288705175
9.2124939	0.1531272954520551	0.1100673368523685	0.1531272954520551	0.1051306447620487	0.1531272954520551	0.1125356828975284
9.241104099999999	0.1531272954520551	0.1054059578535719	0.1531272954520551	0.1005021940845791	0.1531272954520551	0.1078578397380683
9.2697144	0.1531272954520551	0.1005377699715627	0.1531272954520551	0.09566176742885318	0.1531272954520551	0.1029757712429175
9.298324600000001	0.153127295452055	0.09577047698167018	0.153127295452055	0.09092681259528557	0.153127295452055	0.0981923091748625
9.3269348	0.1531272954520551	0.0907812531748184	0.1531272954520551	0.08596482662210575	0.1531272954520551	0.09318946645117472
9.355544999999999	0.1531272954520551	0.08588074538621206	0.1531272954520551	0.08109608101534618	0.1531272954520551	0.08827307757164499
9.3841553	0.1531272954520551	0.08074059256301848	0.1531272954520551	0.07598265551964056	0.1531272954520551	0.08311956108470744
9.412765500000001	0.1531272954520551	0.07567239176138615	0.1531272954520551	0.0709456546898493	0.1531272954520551	0.07803576029715457
9.4413757	0.1531272954520551	0.07034349533445862	0.1531272954520551	0.06564298757869205	0.1531272954520551	0.0726937492123419
9.469986	0.1531272954520551	0.06506295274790576	0.1531272954520551	0.06039309610767968	0.1531272954520551	0.06739788106801881
9.4985962	0.153127295452055	0.05949627046387926	0.153127295452055	0.05485215724439393	0.153127295452055	0.06181832707362192
9.527206400000001	0.1531272954520551	0.05394383027237849	0.1531272954520551	0.04932983226973688	0.1531272954520551	0.05625082927369929
9.555816699999999	0.1531272954520551	0.04807385854148157	0.1531272954520551	0.04348512981704088	0.1531272954520551	0.05036822290370192
9.5844269	0.1531272954520551	0.04216719197733837	0.1531272954520551	0.03760805514660536	0.1531272954520551	0.04444676039270487
9.6130371	0.1531272954520551	0.03590327127377636	0.1531272954520551	0.03136894098002352	0.1531272954520551	0.03817043642065278
9.641647300000001	0.1531272954520551	0.02952340916850225	0.1531272954520551	0.02501815965229528	0.1531272954520551	0.03177603392660574
9.670257599999999	0.1531272954520551	0.02273439025776045	0.1531272954520551	0.01825349559993514	0.1531272954520551	0.0249748375866731
9.6988678	0.1531272954520551	0.01569934144988096	0.1531272954520551	0.01124702830475839	0.1531272954520551	0.01792549802244225
9.727478	0.1531272954520551	0.008184404050936223	0.1531272954520551	0.003756004821501957	0.1531272954520551	0.01039860366565336
9.7560883	0.1531272954520551	0.0001936547382340847	0.1531272954520551	-0.004206650735277937	0.1531272954520551	0.002393807474990094
9.784698499999999	0.1531272954520551	-0.008379104867643988	0.1531272954520551	-0.01275592694751041	0.1531272954520551	-0.006190693827710777
9.8133087	0.1531272954520551	-0.01787891045541012	0.1531272954520551	-0.02222811535945313	0.1531272954520551	-0.01570430800338861
9.8419189	0.153127295452055	-0.02812115969930241	0.153127295452055	-0.03244730161531276	0.153127295452055	-0.02595808874129724
9.8705292	0.1531272954520551	-0.04033777772315666	0.1531272954520551	-0.04463676818671152	0.1531272954520551	-0.03818828249137923
9.8776817	0.1531272954520551	-0.04364948010971052	0.1531272954520551	-0.04794280636107626	0.1531272954520551	-0.04150281698402764
9.881258000000001	0.1531272954520551	-0.04530550089535851	0.1531272954520551	-0.04959599578122784	0.1531272954520551	-0.04316025345242384
9.883046200000001	0.1531272954520551	-0.04613351128818251	0.1531272954520551	-0.05042259049130363	0.1531272954520551	-0.04398897168662194
9.883939700000001	0.1531272954520551	-0.04654729568182309	0.1531272954520551	-0.05083566742108551	0.1531272954520551	-0.04440310981219187
9.8839951	0.1531272954520551	-0.04657290880330778	0.1531272954520551	-0.05086123675078386	0.1531272954520551	-0.04442874482956973
9.8840094	0.1531272954520551	-0.04657953288645036	0.1531272954520551	-0.05086784950846446	0.1531272954520551	-0.04443537457544332
9.884016000000001	0.1531272954520551	-0.04658262412525024	0.1531272954520551	-0.05087093546204875	0.1531272954520551	-0.04443846845685099
9.884016000000001	0.1531272954520551	-0.04658262412525024	0.1531272954520551	-0.05087093546204875	0.1531272954520551	-0.04443846845685099
9.884016000000001	0.1531272954520551	-0.04658262412525024	0.1531272954520551	-0.05087093546204875	0.1531272954520551	-0.04443846845685099
9.884016000000001	0.1531272954520551	-0.04658262412525024	0.1531272954520551	-0.05087093546204875	0.1531272954520551	-0.04443846845685099
9.884016000000001	0.1531272954520551	-0.04658262412525024	0.1531272954520551	-0.05087093546204875	0.1531272954520551	-0.04443846845685099
9.884016000000001	0.1531272954520551	-0.04658262412525024	0.1531272954520551	-0.05087093546204875	0.1531272954520551	-0.04443846845685099
9.884016000000001	0.1531272954520551	-0.04658262412525024	0.1531272954520551	-0.05087093546204875	0.1531272954520551	-0.04443846845685099
9.884017	0.1531272954520551	-0.04658306573079308	0.1531272954520551	-0.05087137631256079	0.1531272954520551	-0.04443891043990923
9.8840179	0.1531272954520551	-0.04658350733633592	0.1531272954520551	-0.05087181716307283	0.1531272954520551	-0.04443935242296747
9.884018899999999	0.1531272954520551	-0.04658394894187876	0.1531272954520551	-0.05087225801358487	0.1531272954520551	-0.04443979440602571
9.8840199	0.1531272954520551	-0.0465843905474216	0.1531272954520551	-0.05087269886409691	0.1531272954520551	-0.04444023638908395
9.8840199	0.1531272954520551	-0.0465843905474216	0.1531272954520551	-0.05087269886409691	0.1531272954520551	-0.04444023638908395
9.8840199	0.1531272954520551	-0.0465843905474216	0.1531272954520551	-0.05087269886409691	0.1531272954520551	-0.04444023638908395
9.8840199	0.1531272954520551	-0.0465843905474216	0.1531272954520551	-0.05087269886409691	0.1531272954520551	-0.04444023638908395
9.8840199	0.1531272954520551	-0.0465843905474216	0.1531272954520551	-0.05087269886409691	0.1531272954520551	-0.04444023638908395
9.8840199	0.1531272954520551	-0.0465843905474216	0.1531272954520551	-0.05087269886409691	0.1531272954520551	-0.04444023638908395
9.8840199	0.1531272954520551	-0.0465843905474216	0.1531272954520551	-0.05087269886409691	0.1531272954520551	-0.04444023638908395
9.8840199	0.1531272954520551	-0.0465843905474216	0.1531272954520551	-0.05087269886409691	0.1531272954520551	-0.04444023638908395
9.8840199	0.1531272954520551	-0.0465843905474216	0.1531272954520551	-0.05087269886409691	0.1531272954520551	-0.04444023638908395
9.8840199	0.1531272954520551	-0.0465843905474216	0.1531272954520551	-0.05087269886409691	0.1531272954520551	-0.04444023638908395
9.8840199	0.1531272954520551	-0.0465843905474216	0.1531272954520551	-0.05087269886409691	0.1531272954520551	-0.04444023638908395
9.8840199	0.1531272954520551	-0.0465843905474216	0.1531272954520551	-0.05087269886409691	0.1531272954520551	-0.04444023638908395
9.8840208	0.1531272954520551	-0.04658483215296444	0.1531272954520551	-0.05087313971460895	0.1531272954520551	-0.04444067837214219
9.884021799999999	0.1531272954520551	-0.04658527375850728	0.1531272954520551	-0.05087358056512099	0.1531272954520551	-0.04444112035520043
9.8840237	0.1531272954520551	-0.04658615696959296	0.1531272954520551	-0.05087446226614507	0.1531272954520551	-0.0444420043213169
9.884051299999999	0.1531272954520551	-0.0465989635303353	0.1531272954520551	-0.05088724693099424	0.1531272954520551	-0.04445482183000583
9.8841629	0.1531272954520551	-0.04665063137884752	0.1531272954520551	-0.05093882644090297	0.1531272954520551	-0.04450653384781979
9.884387	0.1531272954520551	-0.0467544086814148	0.1531272954520551	-0.05104242631123247	0.1531272954520551	-0.04461039986650596
9.8848343	0.1531272954520551	-0.0469615216810065	0.1531272954520551	-0.05124918520137942	0.1531272954520551	-0.04481768992082004
9.899139399999999	0.1531272954520551	-0.05358560482359848	0.1531272954520551	-0.05786194288198574	0.1531272954520551	-0.05144743579440485
9.913444500000001	0.1531272954520551	-0.06284953807400012	0.1531272954520551	-0.06711252866162074	0.1531272954520551	-0.06071804278018982
9.9170208	0.1531272954520551	-0.06516595721203965	0.1531272954520551	-0.06942561059814553	0.1531272954520551	-0.06303613051898671
9.917076099999999	0.1531272954520551	-0.065201784494708	0.1531272954520551	-0.06946138626543044	0.1531272954520551	-0.06307198360934677
9.917104699999999	0.1531272954520551	-0.06522031584781231	0.1531272954520551	-0.06947989092092265	0.1531272954520551	-0.06309052831125715
9.9171181	0.1531272954520551	-0.06522896381259433	0.1531272954520551	-0.06948852642681901	0.1531272954520551	-0.06309918250548199
9.917119	0.1531272954520551	-0.06522958152436448	0.1531272954520551	-0.06948914324866874	0.1531272954520551	-0.06309980066221234
9.917120000000001	0.1531272954520551	-0.06523019923613461	0.1531272954520551	-0.06948976007051849	0.1531272954520551	-0.06310041881894268
9.917120000000001	0.1531272954520551	-0.06523019923613461	0.1531272954520551	-0.06948976007051849	0.1531272954520551	-0.06310041881894268
9.917120000000001	0.1531272954520551	-0.06523019923613461	0.1531272954520551	-0.06948976007051849	0.1531272954520551	-0.06310041881894268
9.917120000000001	0.1531272954520551	-0.06523019923613461	0.1531272954520551	-0.06948976007051849	0.1531272954520551	-0.06310041881894268
9.917120000000001	0.1531272954520551	-0.06523019923613461	0.1531272954520551	-0.06948976007051849	0.1531272954520551	-0.06310041881894268
9.917120000000001	0.1531272954520551	-0.06523019923613461	0.1531272954520551	-0.06948976007051849	0.1531272954520551	-0.06310041881894268
9.9171219	0.1531272954520551	-0.0652314346596749	0.1531272954520551	-0.06949099371421796	0.1531272954520551	-0.06310165513240337
9.917123800000001	0.1531272954520551	-0.06523267008321519	0.1531272954520551	-0.06949222735791745	0.1531272954520551	-0.06310289144586406
9.917123800000001	0.1531272954520551	-0.06523267008321519	0.1531272954520551	-0.06949222735791745	0.1531272954520551	-0.06310289144586406
9.917123800000001	0.1531272954520551	-0.06523267008321519	0.1531272954520551	-0.06949222735791745	0.1531272954520551	-0.06310289144586406
9.917123800000001	0.1531272954520551	-0.06523267008321519	0.1531272954520551	-0.06949222735791745	0.1531272954520551	-0.06310289144586406
9.917123800000001	0.1531272954520551	-0.06523267008321519	0.1531272954520551	-0.06949222735791745	0.1531272954520551	-0.06310289144586406
9.917123800000001	0.1531272954520551	-0.06523267008321519	0.1531272954520551	-0.06949222735791745	0.1531272954520551	-0.06310289144586406
9.9171247	0.1531272954520551	-0.06523328779498533	0.1531272954520551	-0.06949284417976719	0.1531272954520551	-0.06310350960259441
9.9171257	0.1531272954520551	-0.06523390550675548	0.1531272954520551	-0.06949346100161692	0.1531272954520551	-0.06310412775932475
9.9171324	0.1531272954520551	-0.06523822948914648	0.1531272954520551	-0.0694977787545651	0.1531272954520551	-0.06310845485643718
9.9171333	0.1531272954520551	-0.06523884720091663	0.1531272954520551	-0.06949839557641485	0.1531272954520551	-0.06310907301316752
9.917134300000001	0.1531272954520551	-0.06523946491268677	0.1531272954520551	-0.06949901239826459	0.1531272954520551	-0.06310969116989787
9.917135200000001	0.1531272954520551	-0.06524008262445692	0.1531272954520551	-0.06949962922011432	0.1531272954520551	-0.06311030932662821
9.917135200000001	0.1531272954520551	-0.06524008262445692	0.1531272954520551	-0.06949962922011432	0.1531272954520551	-0.06311030932662821
9.917135200000001	0.1531272954520551	-0.06524008262445692	0.1531272954520551	-0.06949962922011432	0.1531272954520551	-0.06311030932662821
9.9171391	0.1531272954520551	-0.06524255347153748	0.1531272954520551	-0.06950209650751328	0.1531272954520551	-0.06311278195354959
9.9171467	0.1531272954520551	-0.06524749516569864	0.1531272954520551	-0.06950703108231121	0.1531272954520551	-0.06311772720739237
9.917160000000001	0.1531272954520551	-0.06525614313048066	0.1531272954520551	-0.06951566658820757	0.1531272954520551	-0.06312638140161721
9.917188599999999	0.1531272954520551	-0.06527467448358497	0.1531272954520551	-0.06953417124369976	0.1531272954520551	-0.06314492610352758
9.917244	0.1531272954520551	-0.06531050176625332	0.1531272954520551	-0.06956994691098468	0.1531272954520551	-0.06318077919388763
9.917468100000001	0.1531272954520551	-0.06545566403223713	0.1531272954520551	-0.06971490004567357	0.1531272954520551	-0.06332604602551892
9.917915300000001	0.1531272954520551	-0.06574537085243461	0.1531272954520551	-0.0700041894932016	0.1531272954520551	-0.06361596153205111
9.9188089	0.1531272954520551	-0.06632416678105942	0.1531272954520551	-0.07058215156640793	0.1531272954520551	-0.06419517438838516
9.9205971	0.1531272954520551	-0.06748237635007918	0.1531272954520551	-0.07173869253467033	0.1531272954520551	-0.06535421825778361
9.9277496	0.1531272954520551	-0.07211521462615825	0.1531272954520551	-0.07636485640771992	0.1531272954520551	-0.0699903937353774
9.9295378	0.1531272954520551	-0.07337936051823897	0.1531272954520551	-0.07762761020983247	0.1531272954520551	-0.07125523567244221
9.929761900000001	0.1531272954520551	-0.0735378708119149	0.1531272954520551	-0.077785946212706	0.1531272954520551	-0.07141383311151936
9.929873499999999	0.1531272954520551	-0.07361678870280888	0.1531272954520551	-0.07786477732903027	0.1531272954520551	-0.07149279438969819
9.929929700000001	0.1531272954520551	-0.07365658490419986	0.1531272954520551	-0.0779045297723049	0.1531272954520551	-0.07153261247014733
9.929957399999999	0.1531272954520551	-0.07367614574895136	0.1531272954520551	-0.07792406910882972	0.1531272954520551	-0.07155218406901218
9.929971699999999	0.1531272954520551	-0.0736862634272711	0.1531272954520551	-0.07793417566220463	0.1531272954520551	-0.07156230730980433
9.9299736	0.1531272954520551	-0.07368761245104706	0.1531272954520551	-0.07793552320265462	0.1531272954520551	-0.07156365707524329
9.9299736	0.1531272954520551	-0.07368761245104706	0.1531272954520551	-0.07793552320265462	0.1531272954520551	-0.07156365707524329
9.9299736	0.1531272954520551	-0.07368761245104706	0.1531272954520551	-0.07793552320265462	0.1531272954520551	-0.07156365707524329
9.9299736	0.1531272954520551	-0.07368761245104706	0.1531272954520551	-0.07793552320265462	0.1531272954520551	-0.07156365707524329
9.9299736	0.1531272954520551	-0.07368761245104706	0.1531272954520551	-0.07793552320265462	0.1531272954520551	-0.07156365707524329
9.9299736	0.1531272954520551	-0.07368761245104706	0.1531272954520551	-0.07793552320265462	0.1531272954520551	-0.07156365707524329
9.9299736	0.1531272954520551	-0.07368761245104706	0.1531272954520551	-0.07793552320265462	0.1531272954520551	-0.07156365707524329
9.9299736	0.1531272954520551	-0.07368761245104706	0.1531272954520551	-0.07793552320265462	0.1531272954520551	-0.07156365707524329
9.9299736	0.1531272954520551	-0.07368761245104706	0.1531272954520551	-0.07793552320265462	0.1531272954520551	-0.07156365707524329
9.9299736	0.1531272954520551	-0.07368761245104706	0.1531272954520551	-0.07793552320265462	0.1531272954520551	-0.07156365707524329
9.9299736	0.1531272954520551	-0.07368761245104706	0.1531272954520551	-0.07793552320265462	0.1531272954520551	-0.07156365707524329
9.9299736	0.1531272954520551	-0.07368761245104706	0.1531272954520551	-0.07793552320265462	0.1531272954520551	-0.07156365707524329
9.9299736	0.1531272954520551	-0.07368761245104706	0.1531272954520551	-0.07793552320265462	0.1531272954520551	-0.07156365707524329
9.9299736	0.1531272954520551	-0.07368761245104706	0.1531272954520551	-0.07793552320265462	0.1531272954520551	-0.07156365707524329
9.9299736	0.1531272954520551	-0.07368761245104706	0.1531272954520551	-0.07793552320265462	0.1531272954520551	-0.07156365707524329
9.9299736	0.1531272954520551	-0.07368761245104706	0.1531272954520551	-0.07793552320265462	0.1531272954520551	-0.07156365707524329
9.9299736	0.1531272954520551	-0.07368761245104706	0.1531272954520551	-0.07793552320265462	0.1531272954520551	-0.07156365707524329
9.9299736	0.1531272954520551	-0.07368761245104706	0.1531272954520551	-0.07793552320265462	0.1531272954520551	-0.07156365707524329
9.9299736	0.1531272954520551	-0.07368761245104706	0.1531272954520551	-0.07793552320265462	0.1531272954520551	-0.07156365707524329
9.9299736	0.1531272954520551	-0.07368761245104706	0.1531272954520551	-0.07793552320265462	0.1531272954520551	-0.07156365707524329
9.9299736	0.1531272954520551	-0.07368761245104706	0.1531272954520551	-0.07793552320265462	0.1531272954520551	-0.07156365707524329
9.9299736	0.1531272954520551	-0.07368761245104706	0.1531272954520551	-0.07793552320265462	0.1531272954520551	-0.07156365707524329
9.9299736	0.1531272954520551	-0.07368761245104706	0.1531272954520551	-0.07793552320265462	0.1531272954520551	-0.07156365707524329
9.9299736	0.1531272954520551	-0.07368761245104706	0.1531272954520551	-0.07793552320265462	0.1531272954520551	-0.07156365707524329
9.9299736	0.1531272954520551	-0.07368761245104706	0.1531272954520551	-0.07793552320265462	0.1531272954520551	-0.07156365707524329
9.9299736	0.1531272954520551	-0.07368761245104706	0.1531272954520551	-0.07793552320265462	0.1531272954520551	-0.07156365707524329
9.9299746	0.1531272954520551	-0.07368828696293504	0.1531272954520551	-0.07793619697287961	0.1531272954520551	-0.07156433195796276
9.929975499999999	0.1531272954520551	-0.07368896147482303	0.1531272954520551	-0.07793687074310461	0.1531272954520551	-0.07156500684068225
9.9299784	0.1531272954520551	-0.07369098501048697	0.1531272954520551	-0.07793889205377959	0.1531272954520551	-0.07156703148884068
9.929985	0.1531272954520551	-0.07369570659370285	0.1531272954520551	-0.07794360844535454	0.1531272954520551	-0.07157175566787702
9.930208199999999	0.1531272954520551	-0.07385354237549081	0.1531272954520551	-0.07810127067800308	0.1531272954520551	-0.07172967822423468
9.9302359	0.1531272954520551	-0.07387310322024231	0.1531272954520551	-0.07812081001452791	0.1531272954520551	-0.07174924982309951
9.9302502	0.1531272954520551	-0.07388322089856204	0.1531272954520551	-0.0781309165679028	0.1531272954520551	-0.07175937306389167
9.9302568	0.1531272954520551	-0.07388794248177794	0.1531272954520551	-0.07813563295947776	0.1531272954520551	-0.07176409724292801
9.9302578	0.1531272954520551	-0.07388861699366592	0.1531272954520551	-0.07813630672970276	0.1531272954520551	-0.07176477212564748
9.930258800000001	0.1531272954520551	-0.0738892915055539	0.1531272954520551	-0.07813698049992775	0.1531272954520551	-0.07176544700836697
9.930259700000001	0.1531272954520551	-0.07388996601744188	0.1531272954520551	-0.07813765427015275	0.1531272954520551	-0.07176612189108644
9.930259700000001	0.1531272954520551	-0.07388996601744188	0.1531272954520551	-0.07813765427015275	0.1531272954520551	-0.07176612189108644
9.930259700000001	0.1531272954520551	-0.07388996601744188	0.1531272954520551	-0.07813765427015275	0.1531272954520551	-0.07176612189108644
9.930259700000001	0.1531272954520551	-0.07388996601744188	0.1531272954520551	-0.07813765427015275	0.1531272954520551	-0.07176612189108644
9.930259700000001	0.1531272954520551	-0.07388996601744188	0.1531272954520551	-0.07813765427015275	0.1531272954520551	-0.07176612189108644
9.930263500000001	0.1531272954520551	-0.07389266406499381	0.1531272954520551	-0.07814034935105273	0.1531272954520551	-0.07176882142196435
9.930267300000001	0.1531272954520551	-0.07389536211254574	0.1531272954520551	-0.07814304443195269	0.1531272954520551	-0.07177152095284225
9.930267300000001	0.1531272954520551	-0.07389536211254574	0.1531272954520551	-0.07814304443195269	0.1531272954520551	-0.07177152095284225
9.930267300000001	0.1531272954520551	-0.07389536211254574	0.1531272954520551	-0.07814304443195269	0.1531272954520551	-0.07177152095284225
9.930267300000001	0.1531272954520551	-0.07389536211254574	0.1531272954520551	-0.07814304443195269	0.1531272954520551	-0.07177152095284225
9.930267300000001	0.1531272954520551	-0.07389536211254574	0.1531272954520551	-0.07814304443195269	0.1531272954520551	-0.07177152095284225
9.930267300000001	0.1531272954520551	-0.07389536211254574	0.1531272954520551	-0.07814304443195269	0.1531272954520551	-0.07177152095284225
9.930267300000001	0.1531272954520551	-0.07389536211254574	0.1531272954520551	-0.07814304443195269	0.1531272954520551	-0.07177152095284225
9.9302683	0.1531272954520551	-0.07389603662443373	0.1531272954520551	-0.07814371820217769	0.1531272954520551	-0.07177219583556174
9.9302692	0.1531272954520551	-0.07389671113632171	0.1531272954520551	-0.07814439197240268	0.1531272954520551	-0.07177287071828121
9.930271100000001	0.1531272954520551	-0.07389806016009767	0.1531272954520551	-0.07814573951285267	0.1531272954520551	-0.07177422048372017
9.930271100000001	0.1531272954520551	-0.07389806016009767	0.1531272954520551	-0.07814573951285267	0.1531272954520551	-0.07177422048372017
9.930271100000001	0.1531272954520551	-0.07389806016009767	0.1531272954520551	-0.07814573951285267	0.1531272954520551	-0.07177422048372017
9.930271100000001	0.1531272954520551	-0.07389806016009767	0.1531272954520551	-0.07814573951285267	0.1531272954520551	-0.07177422048372017
9.930271100000001	0.1531272954520551	-0.07389806016009767	0.1531272954520551	-0.07814573951285267	0.1531272954520551	-0.07177422048372017
9.930271100000001	0.1531272954520551	-0.07389806016009767	0.1531272954520551	-0.07814573951285267	0.1531272954520551	-0.07177422048372017
9.9302721	0.1531272954520551	-0.07389873467198566	0.1531272954520551	-0.07814641328307767	0.1531272954520551	-0.07177489536643965
9.930273100000001	0.1531272954520551	-0.07389940918387364	0.1531272954520551	-0.07814708705330266	0.1531272954520551	-0.07177557024915912
9.930275	0.1531272954520551	-0.0739007582076496	0.1531272954520551	-0.07814843459375265	0.1531272954520551	-0.07177692001459808
9.930277800000001	0.1531272954520551	-0.07390278174331355	0.1531272954520551	-0.07815045590442762	0.1531272954520551	-0.07177894466275651
9.930292100000001	0.1531272954520551	-0.07391289942163329	0.1531272954520551	-0.07816056245780253	0.1531272954520551	-0.07178906790354866
9.930319799999999	0.1531272954520551	-0.07393246026638478	0.1531272954520551	-0.07818010179432736	0.1531272954520551	-0.07180863950241351
9.9304314	0.1531272954520551	-0.07401137815727876	0.1531272954520551	-0.07825893291065163	0.1531272954520551	-0.07188760078059234
9.931325899999999	0.1531272954520551	-0.07464407030820654	0.1531272954520551	-0.07889092938169577	0.1531272954520551	-0.07252064077146193
9.9349022	0.1531272954520551	-0.0771734898881417	0.1531272954520551	-0.08141756772542236	0.1531272954520551	-0.07505145096950136
9.9420547	0.1531272954520551	-0.082232329048012	0.1531272954520551	-0.08647084441287556	0.1531272954520551	-0.08011307136558023
9.956359900000001	0.1531272954520551	-0.0923500073677526	0.1531272954520551	-0.09657739778778193	0.1531272954520551	-0.09023631215773795
10.070801	0.3088272111959402	-0.1061678547319373	0.3088272111959402	-0.1102998410271059	0.3088272111959402	-0.1041018615843531
10.070807	0.3088274509970448	-0.1061566545927403	0.3088274509970448	-0.1102886358769933	0.3088274509970448	-0.1040906639506139
10.070808	0.3088274852543455	-0.1061550545728551	0.3088274852543455	-0.110287035141263	0.3088274852543455	-0.1040890642886511
10.070809	0.3088275195116462	-0.1061534545529698	0.3088275195116462	-0.1102854344055326	0.3088275195116462	-0.1040874646266884
10.07081	0.3088275537689468	-0.1061518545330845	0.3088275537689468	-0.1102838336698022	0.3088275537689468	-0.1040858649647256
10.07081	0.3088275537689468	-0.1061518545330845	0.3088275537689468	-0.1102838336698022	0.3088275537689468	-0.1040858649647256
10.07081	0.3088275537689468	-0.1061518545330845	0.3088275537689468	-0.1102838336698022	0.3088275537689468	-0.1040858649647256
10.07081	0.3088275537689468	-0.1061518545330845	0.3088275537689468	-0.1102838336698022	0.3088275537689468	-0.1040858649647256
10.07081	0.3088275537689468	-0.1061518545330845	0.3088275537689468	-0.1102838336698022	0.3088275537689468	-0.1040858649647256
10.07081	0.3088275537689468	-0.1061518545330845	0.3088275537689468	-0.1102838336698022	0.3088275537689468	-0.1040858649647256
10.07081	0.3088275537689468	-0.1061518545330845	0.3088275537689468	-0.1102838336698022	0.3088275537689468	-0.1040858649647256
10.07081	0.3088275537689468	-0.1061518545330845	0.3088275537689468	-0.1102838336698022	0.3088275537689468	-0.1040858649647256
10.07081	0.3088275537689468	-0.1061518545330845	0.3088275537689468	-0.1102838336698022	0.3088275537689468	-0.1040858649647256
10.07081	0.3088275537689468	-0.1061518545330845	0.3088275537689468	-0.1102838336698022	0.3088275537689468	-0.1040858649647256
10.07081	0.3088275537689468	-0.1061518545330845	0.3088275537689468	-0.1102838336698022	0.3088275537689468	-0.1040858649647256
10.07081	0.3088275537689468	-0.1061518545330845	0.3088275537689468	-0.1102838336698022	0.3088275537689468	-0.1040858649647256
10.07081	0.3088275537689468	-0.1061518545330845	0.3088275537689468	-0.1102838336698022	0.3088275537689468	-0.1040858649647256
10.07081	0.3088275537689468	-0.1061518545330845	0.3088275537689468	-0.1102838336698022	0.3088275537689468	-0.1040858649647256
10.07081	0.3088275537689468	-0.1061518545330845	0.3088275537689468	-0.1102838336698022	0.3088275537689468	-0.1040858649647256
10.07081	0.3088275537689468	-0.1061518545330845	0.3088275537689468	-0.1102838336698022	0.3088275537689468	-0.1040858649647256
10.07081	0.3088275537689468	-0.1061518545330845	0.3088275537689468	-0.1102838336698022	0.3088275537689468	-0.1040858649647256
10.07081	0.3088275537689468	-0.1061518545330845	0.3088275537689468	-0.1102838336698022	0.3088275537689468	-0.1040858649647256
10.07081	0.3088275537689468	-0.1061518545330845	0.3088275537689468	-0.1102838336698022	0.3088275537689468	-0.1040858649647256
